Date(UTC),Pair,Side,Price,Quantity,Amount,Fee,Realized Profit
2021-05-02 03:52:44,RENUSDT,BUY,0.93839000,59.00000000,55.3650100000 USDT,-0.0110730000 USDT,0.0000000000
2021-05-02 03:53:38,TRXUSDT,BUY,0.12673000,440.00000000,55.7612000000 USDT,-0.0111522400 USDT,0.0000000000
2021-05-02 03:55:36,SANDUSDT,BUY,0.57448000,60.00000000,34.4688000000 USDT,-0.0068937600 USDT,0.0000000000
2021-05-02 03:55:36,SANDUSDT,BUY,0.57448000,37.00000000,21.2557600000 USDT,-0.0042511500 USDT,0.0000000000
2021-05-02 03:59:59,BTSUSDT,BUY,0.11902000,469.00000000,55.8203800000 USDT,-0.0111640700 USDT,0.0000000000
2021-05-02 04:00:09,TRXUSDT,BUY,0.12670000,440.00000000,55.7480000000 USDT,-0.0111496000 USDT,0.0000000000
2021-05-02 04:00:11,RENUSDT,BUY,0.93362000,59.00000000,55.0835800000 USDT,-0.0110167100 USDT,0.0000000000
2021-05-02 04:00:34,SANDUSDT,BUY,0.57283000,97.00000000,55.5645100000 USDT,-0.0111129000 USDT,0.0000000000
2021-05-02 04:01:14,SANDUSDT,BUY,0.56080000,99.00000000,55.5192000000 USDT,-0.0111038400 USDT,0.0000000000
2021-05-02 04:09:49,ENJUSDT,SELL,2.62558000,21.00000000,55.1371800000 USDT,-0.0110274300 USDT,0.0000000000
2021-05-02 04:12:09,ENJUSDT,SELL,2.63350000,21.00000000,55.3035000000 USDT,-0.0110607000 USDT,0.0000000000
2021-05-02 06:10:12,RENUSDT,SELL,0.95671000,188.00000000,179.8614800000 USDT,-0.0719445900 USDT,1.6478756300
2021-05-02 06:10:12,RENUSDT,SELL,0.95671000,300.00000000,287.0130000000 USDT,-0.1148052000 USDT,2.6295887800
2021-05-02 06:10:12,RENUSDT,SELL,0.95663000,154.00000000,147.3210200000 USDT,-0.0589284000 USDT,1.3375355700
2021-05-02 06:43:57,XTZUSDT,BUY,5.60900000,9.90000000,55.5291000000 USDT,-0.0111058200 USDT,0.0000000000
2021-05-02 07:17:00,TRXUSDT,BUY,0.12779000,437.00000000,55.8442300000 USDT,-0.0111688400 USDT,0.0000000000
2021-05-02 07:18:31,RENUSDT,BUY,0.94945000,58.00000000,55.0681000000 USDT,-0.0110136200 USDT,0.0000000000
2021-05-02 07:18:41,TRXUSDT,BUY,0.12752000,438.00000000,55.8537600000 USDT,-0.0111707500 USDT,0.0000000000
2021-05-02 07:22:25,TRXUSDT,BUY,0.12714000,439.00000000,55.8144600000 USDT,-0.0111628900 USDT,0.0000000000
2021-05-02 07:22:39,TRXUSDT,BUY,0.12690000,440.00000000,55.8360000000 USDT,-0.0111672000 USDT,0.0000000000
2021-05-02 07:23:29,ENJUSDT,BUY,2.61990000,4.00000000,10.4796000000 USDT,-0.0041918300 USDT,0.0385600000
2021-05-02 07:23:29,ENJUSDT,BUY,2.61989000,24.00000000,62.8773600000 USDT,-0.0251509400 USDT,0.2316000000
2021-05-02 07:23:29,ENJUSDT,BUY,2.61963000,14.00000000,36.6748200000 USDT,-0.0146699200 USDT,0.1387400000
2021-05-02 07:24:17,SANDUSDT,BUY,0.57704000,96.00000000,55.3958400000 USDT,-0.0110791600 USDT,0.0000000000
2021-05-02 07:24:18,TRXUSDT,BUY,0.12688000,440.00000000,55.8272000000 USDT,-0.0111654400 USDT,0.0000000000
2021-05-02 07:24:37,BTSUSDT,BUY,0.12089000,462.00000000,55.8511800000 USDT,-0.0111702300 USDT,0.0000000000
2021-05-02 07:26:51,SANDUSDT,BUY,0.57653000,96.00000000,55.3468800000 USDT,-0.0110693700 USDT,0.0000000000
2021-05-02 07:27:08,TRXUSDT,BUY,0.12677000,440.00000000,55.7788000000 USDT,-0.0111557600 USDT,0.0000000000
2021-05-02 07:27:20,BTSUSDT,BUY,0.12052000,463.00000000,55.8007600000 USDT,-0.0111601500 USDT,0.0000000000
2021-05-02 07:27:21,XTZUSDT,BUY,5.55400000,10.00000000,55.5400000000 USDT,-0.0111080000 USDT,0.0000000000
2021-05-02 07:27:47,XTZUSDT,BUY,5.54500000,10.00000000,55.4500000000 USDT,-0.0110900000 USDT,0.0000000000
2021-05-02 07:31:25,TRXUSDT,BUY,0.12649000,441.00000000,55.7820900000 USDT,-0.0111564100 USDT,0.0000000000
2021-05-02 07:31:27,BZRXUSDT,BUY,0.78440000,71.00000000,55.6924000000 USDT,-0.0111384800 USDT,0.0000000000
2021-05-02 07:31:51,BTSUSDT,BUY,0.11991000,465.00000000,55.7581500000 USDT,-0.0111516300 USDT,0.0000000000
2021-05-02 07:32:01,RENUSDT,BUY,0.93883000,59.00000000,55.3909700000 USDT,-0.0110781900 USDT,0.0000000000
2021-05-02 07:32:06,SANDUSDT,BUY,0.57126000,97.00000000,55.4122200000 USDT,-0.0110824400 USDT,0.0000000000
2021-05-02 07:35:51,RENUSDT,BUY,0.94013000,59.00000000,55.4676700000 USDT,-0.0110935300 USDT,0.0000000000
2021-05-02 07:35:54,SANDUSDT,BUY,0.57170000,97.00000000,55.4549000000 USDT,-0.0110909800 USDT,0.0000000000
2021-05-02 07:36:27,TRXUSDT,BUY,0.12631000,442.00000000,55.8290200000 USDT,-0.0111658000 USDT,0.0000000000
2021-05-02 07:51:34,ENJUSDT,SELL,2.63063000,21.00000000,55.2432300000 USDT,-0.0110486400 USDT,0.0000000000
2021-05-02 08:11:00,TRXUSDT,BUY,0.12606000,443.00000000,55.8445800000 USDT,-0.0111689100 USDT,0.0000000000
2021-05-02 08:11:36,RENUSDT,BUY,0.93737000,59.00000000,55.3048300000 USDT,-0.0110609600 USDT,0.0000000000
2021-05-02 08:11:36,BTSUSDT,BUY,0.11994000,465.00000000,55.7721000000 USDT,-0.0111544200 USDT,0.0000000000
2021-05-02 08:11:42,XTZUSDT,BUY,5.51600000,10.10000000,55.7116000000 USDT,-0.0111423200 USDT,0.0000000000
2021-05-02 08:12:57,BZRXUSDT,BUY,0.78330000,71.00000000,55.6143000000 USDT,-0.0111228600 USDT,0.0000000000
2021-05-02 08:15:48,SANDUSDT,BUY,0.56988000,97.00000000,55.2783600000 USDT,-0.0110556700 USDT,0.0000000000
2021-05-02 08:15:59,BZRXUSDT,BUY,0.77900000,71.00000000,55.3090000000 USDT,-0.0110618000 USDT,0.0000000000
2021-05-02 08:16:31,ENJUSDT,BUY,2.60026000,19.00000000,49.4049400000 USDT,-0.0197619700 USDT,0.5770300000
2021-05-02 08:16:31,ENJUSDT,BUY,2.59952000,2.00000000,5.1990400000 USDT,-0.0020796100 USDT,0.0622200000
2021-05-02 08:35:07,BTSUSDT,BUY,0.11920000,468.00000000,55.7856000000 USDT,-0.0111571200 USDT,0.0000000000
2021-05-02 09:09:05,ENJUSDT,SELL,2.63901000,21.00000000,55.4192100000 USDT,-0.0110838400 USDT,0.0000000000
2021-05-02 09:32:49,BZRXUSDT,BUY,0.77630000,71.00000000,55.1173000000 USDT,-0.0110234600 USDT,0.0000000000
2021-05-02 09:53:57,RENUSDT,SELL,0.95433000,46.00000000,43.8991800000 USDT,-0.0175596700 USDT,0.5942769300
2021-05-02 09:53:57,RENUSDT,SELL,0.95396000,189.00000000,180.2984400000 USDT,-0.0721193700 USDT,2.3717730600
2021-05-02 10:00:21,XTZUSDT,SELL,5.58000000,3.30000000,18.4140000000 USDT,-0.0073656000 USDT,0.0799672500
2021-05-02 10:00:21,XTZUSDT,SELL,5.58100000,36.70000000,204.8227000000 USDT,-0.0819290800 USDT,0.9260327500
2021-05-02 10:11:16,RENUSDT,SELL,0.96424000,59.00000000,56.8901600000 USDT,-0.0113780300 USDT,0.0000000000
2021-05-02 10:12:33,ENJUSDT,SELL,2.65114000,21.00000000,55.6739400000 USDT,-0.0111347800 USDT,0.0000000000
2021-05-02 10:20:31,BTSUSDT,SELL,0.12364000,693.00000000,85.6825200000 USDT,-0.0342730000 USDT,0.7066612800
2021-05-02 10:20:31,BTSUSDT,SELL,0.12367000,393.00000000,48.6023100000 USDT,-0.0194409200 USDT,0.4125373000
2021-05-02 10:20:31,BTSUSDT,SELL,0.12366000,3362.00000000,415.7449200000 USDT,-0.1662979600 USDT,3.4955159400
2021-05-02 10:20:31,BTSUSDT,SELL,0.12367000,384.00000000,47.4892800000 USDT,-0.0189957100 USDT,0.4030898800
2021-05-02 10:20:31,BTSUSDT,SELL,0.12365000,2328.00000000,287.8572000000 USDT,-0.1151428800 USDT,2.3971724400
2021-05-02 10:20:31,BTSUSDT,SELL,0.12368000,2500.00000000,309.2000000000 USDT,-0.1236800000 USDT,2.6492831200
2021-05-02 10:40:25,BZRXUSDT,SELL,0.81870000,914.00000000,748.2918000000 USDT,-0.2993167100 USDT,16.3933884700
2021-05-02 11:10:54,BZRXUSDT,SELL,0.84110000,67.00000000,56.3537000000 USDT,-0.0112707400 USDT,0.0000000000
2021-05-02 11:12:43,BZRXUSDT,SELL,0.84370000,67.00000000,56.5279000000 USDT,-0.0113055800 USDT,0.0000000000
2021-05-02 11:17:20,BTSUSDT,BUY,0.12267000,163.00000000,19.9952100000 USDT,-0.0039990400 USDT,0.0000000000
2021-05-02 11:17:20,BTSUSDT,BUY,0.12267000,301.00000000,36.9236700000 USDT,-0.0073847300 USDT,0.0000000000
2021-05-02 11:41:12,SANDUSDT,BUY,0.57982000,98.00000000,56.8223600000 USDT,-0.0113644700 USDT,0.0000000000
2021-05-02 11:41:17,SANDUSDT,BUY,0.57917000,98.00000000,56.7586600000 USDT,-0.0113517300 USDT,0.0000000000
2021-05-02 11:41:21,TRXUSDT,BUY,0.12748000,446.00000000,56.8560800000 USDT,-0.0113712100 USDT,0.0000000000
2021-05-02 11:43:19,SANDUSDT,BUY,0.57859000,98.00000000,56.7018200000 USDT,-0.0113403600 USDT,0.0000000000
2021-05-02 13:02:45,SANDUSDT,SELL,0.58702000,59.00000000,34.6341800000 USDT,-0.0138536700 USDT,0.1290749600
2021-05-02 13:02:45,SANDUSDT,SELL,0.58700000,2532.00000000,"1,486.2840000000 USDT",-0.5945136000 USDT,5.4886450300
2021-05-02 13:35:34,BTSUSDT,SELL,0.12456000,464.00000000,57.7958400000 USDT,-0.0231183300 USDT,0.8769600000
2021-05-02 13:40:08,BZRXUSDT,BUY,0.83980000,12.00000000,10.0776000000 USDT,-0.0040310300 USDT,0.0312000000
2021-05-02 13:40:08,BZRXUSDT,BUY,0.83980000,62.00000000,52.0676000000 USDT,-0.0208270400 USDT,0.1612000000
2021-05-02 13:40:08,BZRXUSDT,BUY,0.83980000,60.00000000,50.3880000000 USDT,-0.0201552000 USDT,0.1560000000
2021-05-02 13:40:09,ENJUSDT,BUY,2.63496000,42.00000000,110.6683200000 USDT,-0.0442673200 USDT,0.4248300000
2021-05-02 13:47:16,TRXUSDT,BUY,0.12733000,446.00000000,56.7891800000 USDT,-0.0113578300 USDT,0.0000000000
2021-05-02 13:47:50,TRXUSDT,BUY,0.12712000,447.00000000,56.8226400000 USDT,-0.0113645200 USDT,0.0000000000
2021-05-02 13:48:25,RENUSDT,BUY,0.95971000,59.00000000,56.6228900000 USDT,-0.0226491500 USDT,0.2672700000
2021-05-02 14:01:25,SANDUSDT,SELL,0.58491000,97.00000000,56.7362700000 USDT,-0.0113472500 USDT,0.0000000000
2021-05-02 14:18:37,XTZUSDT,BUY,5.58600000,10.10000000,56.4186000000 USDT,-0.0112837200 USDT,0.0000000000
2021-05-02 14:18:38,RENUSDT,BUY,0.96198000,59.00000000,56.7568200000 USDT,-0.0113513600 USDT,0.0000000000
2021-05-02 14:19:58,BTSUSDT,BUY,0.12373000,460.00000000,56.9158000000 USDT,-0.0113831600 USDT,0.0000000000
2021-05-02 14:39:18,ENJUSDT,SELL,2.64529000,21.00000000,55.5510900000 USDT,-0.0111102100 USDT,0.0000000000
2021-05-02 14:40:18,XTZUSDT,SELL,5.61600000,10.10000000,56.7216000000 USDT,-0.0226886400 USDT,0.3030000000
2021-05-02 14:50:25,ENJUSDT,SELL,2.64895000,21.00000000,55.6279500000 USDT,-0.0111255900 USDT,0.0000000000
2021-05-02 14:51:25,BTSUSDT,SELL,0.12526000,460.00000000,57.6196000000 USDT,-0.0230478400 USDT,0.7038000000
2021-05-02 15:13:33,BTSUSDT,SELL,0.12571000,454.00000000,57.0723400000 USDT,-0.0114144600 USDT,0.0000000000
2021-05-02 15:21:30,RENUSDT,SELL,0.96766000,59.00000000,57.0919400000 USDT,-0.0228367700 USDT,0.3351200000
2021-05-02 15:22:27,RENUSDT,SELL,0.97073000,58.00000000,56.3023400000 USDT,-0.0112604600 USDT,0.0000000000
2021-05-02 15:23:23,BTSUSDT,SELL,0.12758000,448.00000000,57.1558400000 USDT,-0.0114311600 USDT,0.0000000000
2021-05-02 15:43:34,SANDUSDT,SELL,0.59265000,96.00000000,56.8944000000 USDT,-0.0227577600 USDT,0.0000000000
2021-05-02 15:46:10,SANDUSDT,SELL,0.59332000,96.00000000,56.9587200000 USDT,-0.0113917400 USDT,0.0000000000
2021-05-02 15:47:35,RENUSDT,SELL,0.97338000,58.00000000,56.4560400000 USDT,-0.0112912000 USDT,0.0000000000
2021-05-02 15:48:12,RENUSDT,SELL,0.98104000,58.00000000,56.9003200000 USDT,-0.0113800600 USDT,0.0000000000
2021-05-02 15:52:02,SANDUSDT,SELL,0.59592000,95.00000000,56.6124000000 USDT,-0.0113224800 USDT,0.0000000000
2021-05-02 15:53:23,SANDUSDT,SELL,0.59800000,95.00000000,56.8100000000 USDT,-0.0113620000 USDT,0.0000000000
2021-05-02 15:54:29,RENUSDT,SELL,0.98365000,58.00000000,57.0517000000 USDT,-0.0114103400 USDT,0.0000000000
2021-05-02 15:55:46,SANDUSDT,SELL,0.59806000,95.00000000,56.8157000000 USDT,-0.0113631400 USDT,0.0000000000
2021-05-02 15:56:44,SANDUSDT,SELL,0.59912000,95.00000000,56.9164000000 USDT,-0.0113832800 USDT,0.0000000000
2021-05-02 16:00:53,RENUSDT,SELL,0.98664000,57.00000000,56.2384800000 USDT,-0.0112476900 USDT,0.0000000000
2021-05-02 16:05:37,TRXUSDT,BUY,0.12725000,447.00000000,56.8807500000 USDT,-0.0113761500 USDT,0.0000000000
2021-05-02 16:06:16,ENJUSDT,BUY,2.63785000,42.00000000,110.7897000000 USDT,-0.0443158800 USDT,0.3893400000
2021-05-02 16:11:21,XTZUSDT,SELL,5.64300000,10.10000000,56.9943000000 USDT,-0.0113988600 USDT,0.0000000000
2021-05-02 16:40:33,ENJUSDT,SELL,2.64716000,16.00000000,42.3545600000 USDT,-0.0084709100 USDT,0.0000000000
2021-05-02 16:40:33,ENJUSDT,SELL,2.64716000,5.00000000,13.2358000000 USDT,-0.0026471600 USDT,0.0000000000
2021-05-02 17:34:58,BZRXUSDT,BUY,0.86760000,65.00000000,56.3940000000 USDT,-0.0112788000 USDT,0.0000000000
2021-05-02 17:39:25,XTZUSDT,SELL,5.64000000,10.10000000,56.9640000000 USDT,-0.0113928000 USDT,0.0000000000
2021-05-02 17:42:22,XTZUSDT,SELL,5.65500000,10.00000000,56.5500000000 USDT,-0.0113100000 USDT,0.0000000000
2021-05-02 17:43:48,TRXUSDT,SELL,0.12884000,13154.00000000,"1,694.7613600000 USDT",-0.6779045400 USDT,6.0735800000
2021-05-02 17:54:17,TRXUSDT,SELL,0.12913000,441.00000000,56.9463300000 USDT,-0.0113892600 USDT,0.0000000000
2021-05-02 17:58:06,SANDUSDT,SELL,0.59258000,96.00000000,56.8876800000 USDT,-0.0113775300 USDT,0.0000000000
2021-05-02 18:02:28,XTZUSDT,SELL,5.66300000,10.00000000,56.6300000000 USDT,-0.0113260000 USDT,0.0000000000
2021-05-02 18:28:09,ENJUSDT,SELL,2.67587000,21.00000000,56.1932700000 USDT,-0.0112386500 USDT,0.0000000000
2021-05-02 18:55:26,RENUSDT,BUY,0.97005000,39.00000000,37.8319500000 USDT,-0.0151327800 USDT,0.3514628700
2021-05-02 18:55:26,RENUSDT,BUY,0.97004000,250.00000000,242.5100000000 USDT,-0.0970040000 USDT,2.2554671200
2021-05-02 18:59:38,XTZUSDT,SELL,5.67800000,10.00000000,56.7800000000 USDT,-0.0113560000 USDT,0.0000000000
2021-05-02 19:16:57,BTSUSDT,BUY,0.12455000,902.00000000,112.3441000000 USDT,-0.0449376400 USDT,1.8840799900
2021-05-02 19:22:42,SANDUSDT,BUY,0.59061000,470.00000000,277.5867000000 USDT,-0.1110346800 USDT,1.7294279700
2021-05-02 19:22:42,SANDUSDT,BUY,0.59064000,295.00000000,174.2388000000 USDT,-0.0696955200 USDT,1.0766420200
2021-05-02 19:26:05,RENUSDT,SELL,0.97882000,53.00000000,51.8774600000 USDT,-0.0103754900 USDT,0.0000000000
2021-05-02 19:26:09,RENUSDT,SELL,0.97882000,5.00000000,4.8941000000 USDT,-0.0009788200 USDT,0.0000000000
2021-05-02 19:37:56,RENUSDT,SELL,0.98096000,58.00000000,56.8956800000 USDT,-0.0113791300 USDT,0.0000000000
2021-05-02 19:39:11,RENUSDT,SELL,0.98365000,58.00000000,57.0517000000 USDT,-0.0114103400 USDT,0.0000000000
2021-05-02 19:39:20,BZRXUSDT,BUY,0.85520000,66.00000000,56.4432000000 USDT,-0.0112886400 USDT,0.0000000000
2021-05-02 19:40:09,BZRXUSDT,BUY,0.85090000,66.00000000,56.1594000000 USDT,-0.0112318800 USDT,0.0000000000
2021-05-02 19:47:18,BTSUSDT,SELL,0.12519000,455.00000000,56.9614500000 USDT,-0.0113922900 USDT,0.0000000000
2021-05-02 19:54:05,XTZUSDT,SELL,5.68200000,10.00000000,56.8200000000 USDT,-0.0113640000 USDT,0.0000000000
2021-05-02 20:02:50,ENJUSDT,SELL,2.67139000,21.00000000,56.0991900000 USDT,-0.0112198300 USDT,0.0000000000
2021-05-02 20:26:26,RENUSDT,SELL,0.98764000,57.00000000,56.2954800000 USDT,-0.0112590900 USDT,0.0000000000
2021-05-02 20:35:42,BZRXUSDT,BUY,0.84530000,67.00000000,56.6351000000 USDT,-0.0113270200 USDT,0.0000000000
2021-05-02 20:35:54,BZRXUSDT,BUY,0.84180000,67.00000000,56.4006000000 USDT,-0.0112801200 USDT,0.0000000000
2021-05-02 20:40:26,BTSUSDT,BUY,0.12417000,455.00000000,56.4973500000 USDT,-0.0225989400 USDT,0.4641000000
2021-05-02 20:41:57,BZRXUSDT,BUY,0.84200000,67.00000000,56.4140000000 USDT,-0.0112828000 USDT,0.0000000000
2021-05-02 20:43:30,RENUSDT,SELL,0.99167000,57.00000000,56.5251900000 USDT,-0.0113050300 USDT,0.0000000000
2021-05-02 20:46:15,RENUSDT,SELL,0.99488000,57.00000000,56.7081600000 USDT,-0.0113416300 USDT,0.0000000000
2021-05-02 20:50:53,RENUSDT,SELL,0.99740000,57.00000000,56.8518000000 USDT,-0.0113703600 USDT,0.0000000000
2021-05-02 20:55:57,SANDUSDT,SELL,0.59417000,96.00000000,57.0403200000 USDT,-0.0114080600 USDT,0.0000000000
2021-05-02 21:16:17,XRPUSDT,BUY,1.58930000,5.30000000,8.4232900000 USDT,-0.0033693100 USDT,0.0000000000
2021-05-02 21:16:17,XRPUSDT,BUY,1.58940000,20.20000000,32.1058800000 USDT,-0.0128423500 USDT,0.0000000000
2021-05-02 21:16:17,XRPUSDT,BUY,1.58930000,5.90000000,9.3768700000 USDT,-0.0037507400 USDT,0.0000000000
2021-05-02 21:31:46,XRPUSDT,BUY,1.58730000,31.40000000,49.8412200000 USDT,-0.0099682400 USDT,0.0000000000
2021-05-02 21:50:26,ENJUSDT,BUY,2.64483000,8.00000000,21.1586400000 USDT,-0.0084634500 USDT,0.1598133300
2021-05-02 21:50:26,ENJUSDT,BUY,2.64483000,43.00000000,113.7276900000 USDT,-0.0454910700 USDT,0.8589966600
2021-05-02 21:50:26,ENJUSDT,BUY,2.64483000,12.00000000,31.7379600000 USDT,-0.0126951800 USDT,0.2397200000
2021-05-02 21:51:02,XRPUSDT,BUY,1.58050000,31.50000000,49.7857500000 USDT,-0.0099571500 USDT,0.0000000000
2021-05-02 21:52:11,TRXUSDT,BUY,0.12854000,441.00000000,56.6861400000 USDT,-0.0226744500 USDT,0.2601900000
2021-05-02 21:55:39,FLMUSDT,BUY,1.01910000,48.00000000,48.9168000000 USDT,-0.0097833600 USDT,0.0000000000
2021-05-02 21:57:50,SANDUSDT,BUY,0.59014000,96.00000000,56.6534400000 USDT,-0.0226613700 USDT,0.3868800000
2021-05-02 21:58:51,BZRXUSDT,BUY,0.84130000,59.00000000,49.6367000000 USDT,-0.0099273400 USDT,0.0000000000
2021-05-02 22:00:34,RENUSDT,BUY,0.98024000,188.00000000,184.2851200000 USDT,-0.0737140400 USDT,1.4231366100
2021-05-02 22:00:34,XTZUSDT,BUY,5.62000000,60.20000000,338.3240000000 USDT,-0.1353296000 USDT,2.4142999900
2021-05-02 22:00:34,RENUSDT,BUY,0.98016000,214.00000000,209.7542400000 USDT,-0.0839016900 USDT,1.6370733800
2021-05-02 22:13:52,BZRXUSDT,BUY,0.84170000,59.00000000,49.6603000000 USDT,-0.0099320600 USDT,0.0000000000
2021-05-02 22:15:13,BZRXUSDT,BUY,0.83470000,59.00000000,49.2473000000 USDT,-0.0098494600 USDT,0.0000000000
2021-05-02 22:15:55,FLMUSDT,BUY,1.00750000,49.00000000,49.3675000000 USDT,-0.0098735000 USDT,0.0000000000
2021-05-02 22:15:56,BZRXUSDT,BUY,0.83300000,59.00000000,49.1470000000 USDT,-0.0098294000 USDT,0.0000000000
2021-05-02 22:16:40,XRPUSDT,BUY,1.56630000,31.80000000,49.8083400000 USDT,-0.0099616600 USDT,0.0000000000
2021-05-02 22:17:35,XRPUSDT,BUY,1.56170000,31.90000000,49.8182300000 USDT,-0.0099636400 USDT,0.0000000000
2021-05-02 22:17:42,FLMUSDT,BUY,0.99610000,49.00000000,48.8089000000 USDT,-0.0097617700 USDT,0.0000000000
2021-05-02 22:21:00,XRPUSDT,BUY,1.56090000,31.90000000,49.7927100000 USDT,-0.0099585400 USDT,0.0000000000
2021-05-02 22:32:13,XRPUSDT,BUY,1.55870000,32.00000000,49.8784000000 USDT,-0.0099756800 USDT,0.0000000000
2021-05-02 22:32:37,XRPUSDT,BUY,1.55380000,32.10000000,49.8769800000 USDT,-0.0099753900 USDT,0.0000000000
2021-05-02 22:32:45,BZRXUSDT,BUY,0.82560000,60.00000000,49.5360000000 USDT,-0.0099072000 USDT,0.0000000000
2021-05-02 22:47:37,FLMUSDT,BUY,0.99120000,50.00000000,49.5600000000 USDT,-0.0099120000 USDT,0.0000000000
2021-05-02 23:05:16,XTZUSDT,SELL,5.57200000,8.90000000,49.5908000000 USDT,-0.0099181600 USDT,0.0000000000
2021-05-02 23:10:55,ENJUSDT,SELL,2.62103000,19.00000000,49.7995700000 USDT,-0.0099599100 USDT,0.0000000000
2021-05-02 23:12:09,SANDUSDT,SELL,0.58023000,86.00000000,49.8997800000 USDT,-0.0099799500 USDT,0.0000000000
2021-05-02 23:12:52,ENJUSDT,SELL,2.62799000,19.00000000,49.9318100000 USDT,-0.0099863600 USDT,0.0000000000
2021-05-02 23:12:59,SANDUSDT,SELL,0.58136000,86.00000000,49.9969600000 USDT,-0.0099993900 USDT,0.0000000000
2021-05-02 23:42:21,TRXUSDT,SELL,0.12775000,391.00000000,49.9502500000 USDT,-0.0099900500 USDT,0.0000000000
2021-05-02 23:42:51,SANDUSDT,SELL,0.58359000,85.00000000,49.6051500000 USDT,-0.0099210300 USDT,0.0000000000
2021-05-02 23:46:44,SANDUSDT,SELL,0.58399000,85.00000000,49.6391500000 USDT,-0.0099278300 USDT,0.0000000000
2021-05-02 23:55:23,XTZUSDT,SELL,5.61800000,8.90000000,50.0002000000 USDT,-0.0100000400 USDT,0.0000000000
2021-05-03 00:01:09,RENUSDT,SELL,0.96587000,51.00000000,49.2593700000 USDT,-0.0098518700 USDT,0.0000000000
2021-05-03 00:01:28,RENUSDT,BUY,0.96920000,51.00000000,49.4292000000 USDT,-0.0197716800 USDT,-0.1698300000
2021-05-03 00:05:34,XTZUSDT,SELL,5.62400000,8.90000000,50.0536000000 USDT,-0.0100107200 USDT,0.0000000000
2021-05-03 00:05:37,SANDUSDT,SELL,0.58499000,85.00000000,49.7241500000 USDT,-0.0099448300 USDT,0.0000000000
2021-05-03 00:06:15,TRXUSDT,SELL,0.12834000,390.00000000,50.0526000000 USDT,-0.0100105200 USDT,0.0000000000
2021-05-03 00:06:22,ENJUSDT,SELL,2.64785000,18.00000000,47.6613000000 USDT,-0.0095322600 USDT,0.0000000000
2021-05-03 00:10:56,FLMUSDT,SELL,1.02300000,174.00000000,178.0020000000 USDT,-0.0712007900 USDT,3.4221183600
2021-05-03 00:10:56,FLMUSDT,SELL,1.02330000,10.00000000,10.2330000000 USDT,-0.0040932000 USDT,0.1996734600
2021-05-03 00:10:56,FLMUSDT,SELL,1.02330000,12.00000000,12.2796000000 USDT,-0.0049118400 USDT,0.2396081600
2021-05-03 00:13:32,TRXUSDT,SELL,0.12857000,389.00000000,50.0137300000 USDT,-0.0100027400 USDT,0.0000000000
2021-05-03 00:13:57,TRXUSDT,SELL,0.12870000,389.00000000,50.0643000000 USDT,-0.0100128600 USDT,0.0000000000
2021-05-03 00:13:57,XTZUSDT,SELL,5.64900000,8.80000000,49.7112000000 USDT,-0.0099422400 USDT,0.0000000000
2021-05-03 00:15:53,XTZUSDT,SELL,5.66000000,8.80000000,49.8080000000 USDT,-0.0099615900 USDT,0.0000000000
2021-05-03 00:17:17,SANDUSDT,SELL,0.58746000,85.00000000,49.9341000000 USDT,-0.0099868200 USDT,0.0000000000
2021-05-03 00:17:40,ENJUSDT,SELL,2.65306000,18.00000000,47.7550800000 USDT,-0.0095510100 USDT,0.0000000000
2021-05-03 00:17:46,XTZUSDT,SELL,5.67700000,8.80000000,49.9576000000 USDT,-0.0099915200 USDT,0.0000000000
2021-05-03 00:19:42,ENJUSDT,SELL,2.65968000,18.00000000,47.8742400000 USDT,-0.0095748400 USDT,0.0000000000
2021-05-03 00:20:22,XRPUSDT,SELL,1.57750000,254.00000000,400.6850000000 USDT,-0.1602740000 USDT,1.9773300000
2021-05-03 00:31:14,TRXUSDT,SELL,0.12923000,387.00000000,50.0120100000 USDT,-0.0100024000 USDT,0.0000000000
2021-05-03 00:40:14,XTZUSDT,SELL,5.69500000,8.70000000,49.5465000000 USDT,-0.0099092900 USDT,0.0000000000
2021-05-03 00:46:34,ENJUSDT,SELL,2.66481000,18.00000000,47.9665800000 USDT,-0.0095933100 USDT,0.0000000000
2021-05-03 01:40:48,TRXUSDT,SELL,0.13039000,383.00000000,49.9393700000 USDT,-0.0099878700 USDT,0.0000000000
2021-05-03 01:41:08,TRXUSDT,SELL,0.13050000,383.00000000,49.9815000000 USDT,-0.0099963000 USDT,0.0000000000
2021-05-03 01:41:34,TRXUSDT,SELL,0.13069000,383.00000000,50.0542700000 USDT,-0.0100108500 USDT,0.0000000000
2021-05-03 01:43:03,TRXUSDT,SELL,0.13064000,383.00000000,50.0351200000 USDT,-0.0100070200 USDT,0.0000000000
2021-05-03 01:50:34,BZRXUSDT,SELL,0.86080000,308.00000000,265.1264000000 USDT,-0.1060505600 USDT,5.2020933700
2021-05-03 01:50:34,BZRXUSDT,SELL,0.86090000,340.00000000,292.7060000000 USDT,-0.1170824000 USDT,5.7765706000
2021-05-03 01:50:34,BZRXUSDT,SELL,0.86090000,23.00000000,19.8007000000 USDT,-0.0079202800 USDT,0.3907680100
2021-05-03 01:50:34,BZRXUSDT,SELL,0.86080000,23.00000000,19.7984000000 USDT,-0.0079193600 USDT,0.3884680100
2021-05-03 01:51:34,TRXUSDT,SELL,0.13080000,382.00000000,49.9656000000 USDT,-0.0099931200 USDT,0.0000000000
